localTime,remoteTime,label,eda,eda_filtered
1653018597381,391291498,,-64171,-64171
1653018597381,391191498,,-1160,-1160
1653018597381,391091498,,-2018,-2018
1653018597381,390991498,,-2719,-2719
1653018597381,390891498,,-3780,-3780
1653018597842,391791560,,-4160,-4160
1653018597842,391691560,,-52023,-52023
1653018597842,391591560,,-57208,-57208
1653018597842,391491560,,-64074,-64074
1653018597842,391391560,,-183,-183
1653018598331,392291560,,-2351,-2351
1653018598331,392191560,,-573,-573
1653018598331,392091560,,-5842,-5842
1653018598331,391991560,,-6396,-6396
1653018598331,391891560,,-6608,-6608
1653018598824,392791542,,-6641,-6641
1653018598824,392691542,,-6649,-6649
1653018598824,392591542,,-6656,-6656
1653018598824,392491542,,-6661,-6661
1653018598824,392391542,,-6664,-6664
1653018599343,393291557,,-6663,-6663
1653018599343,393191557,,-6662,-6662
1653018599343,393091557,,-6665,-6665
1653018599343,392991557,,-6661,-6661
1653018599343,392891557,,-6661,-6661
1653018599837,393791586,,-6668,-6668
1653018599837,393691586,,-6663,-6663
1653018599837,393591586,,-6663,-6663
1653018599837,393491586,,-6665,-6665
1653018599837,393391586,,-6665,-6665
1653018600302,394291479,,-6665,-6665
1653018600302,394191479,,-6662,-6662
1653018600302,394091479,,-6660,-6660
1653018600302,393991479,,-6661,-6661
1653018600302,393891479,,-6661,-6661
1653018600794,394791560,,-6661,-6661
1653018600794,394691560,,-6590,-6590
1653018600794,394591560,,-6641,-6641
1653018600794,394491560,,-6657,-6657
1653018600794,394391560,,-6657,-6657
1653018601290,395293092,,-6659,-6659
1653018601290,395193092,,-6654,-6654
1653018601290,395093092,,-6654,-6654
1653018601290,394993092,,-6450,-6450
1653018601290,394893092,,-5849,-5849
1653018601783,395791498,,-5419,-5419
1653018601783,395691498,,-5384,-5384
1653018601783,395591498,,-5360,-5360
1653018601783,395491498,,-5327,-5327
1653018601783,395391498,,-5126,-5126
1653018602295,396291567,,-5004,-5004
1653018602295,396191567,,-5000,-5000
1653018602295,396091567,,-4978,-4978
1653018602295,395991567,,-4988,-4988
1653018602295,395891567,,-4918,-4918
1653018602757,396791571,,-4912,-4912
1653018602757,396691571,,-4912,-4912
1653018602757,396591571,,-4909,-4909
1653018602757,396491571,,-4903,-4903
1653018602757,396391571,,-4885,-4885
1653018603251,397291560,,-4871,-4871
1653018603251,397191560,,-4764,-4764
1653018603251,397091560,,-5466,-5466
1653018603251,396991560,,-5243,-5243
1653018603251,396891560,,-5202,-5202
1653018603740,397791519,,-5200,-5200
1653018603740,397691519,,-5195,-5195
1653018603740,397591519,,-5288,-5288
1653018603740,397491519,,-5472,-5472
1653018603740,397391519,,-6096,-6096
1653018604240,398291551,,-6492,-6492
1653018604240,398191551,,-5563,-5563
1653018604240,398091551,,-5316,-5316
1653018604240,397991551,,-5290,-5290
1653018604240,397891551,,-5596,-5596
1653018604753,398791598,,-6535,-6535
1653018604753,398691598,,-6628,-6628
1653018604753,398591598,,-6649,-6649
1653018604753,398491598,,-6650,-6650
1653018604753,398391598,,-6649,-6649
1653018605217,399291561,,-6649,-6649
1653018605217,399191561,,-6648,-6648
1653018605217,399091561,,-6651,-6651
1653018605217,398991561,,-6653,-6653
1653018605217,398891561,,-6654,-6654
1653018605706,399791557,,-6654,-6654
1653018605706,399691557,,-6649,-6649
1653018605706,399591557,,-6653,-6653
1653018605706,399491557,,-6654,-6654
1653018605706,399391557,,-6653,-6653
1653018606194,400291519,,-6654,-6654
1653018606194,400191519,,-6649,-6649
1653018606194,400091519,,-6649,-6649
1653018606194,399991519,,-6654,-6654
1653018606194,399891519,,-6654,-6654
1653018606699,400791560,,-6656,-6656
1653018606699,400691560,,-6631,-6631
1653018606699,400591560,,-6130,-6130
1653018606699,400491560,,-5987,-5987
1653018606699,400391560,,-5781,-5781
1653018607212,401291575,,-5499,-5499
1653018607212,401191575,,-5438,-5438
1653018607212,401091575,,-5440,-5440
1653018607212,400991575,,-5520,-5520
1653018607212,400891575,,-5605,-5605
1653018607672,401791551,,-5620,-5620
1653018607672,401691551,,-5623,-5623
1653018607672,401591551,,-5615,-5615
1653018607672,401491551,,-5727,-5727
1653018607672,401391551,,-5764,-5764
1653018608168,402291560,,-5820,-5820
